CGPA,TargetCompany,Skills,SkillMatchPct,PlacementProbability,PlacementStatus
8.4,Apple,"Snowflake, Docker, Problem Solving, Python, Computer Vision, Data Structures, C++, Operating Systems, Swift",100.0,55.9,Medium Chance
8.7,Salesforce,"TypeScript, SQL, Go, System Design, Java",66.67,67.8,Medium Chance
7.3,Meta,"Ansible, Next.js, Rust, Leadership, JavaScript, System Design, Jenkins, Jest, Airflow",28.57,32.8,Low Chance
5.6,OpenAI,"GCP, Supabase, Ansible, Ruby, PyTorch",14.29,10.9,Low Chance
8.4,Adobe,"Algorithms, Hugging Face, LLMs, Kafka, Python, React, C++, R, Swift, Flask",66.67,73.5,High Chance
6.3,Adobe,"Power BI, AWS, GitHub Actions",0.0,8.5,Low Chance
9.3,IBM,"Machine Learning, DynamoDB, Cloud, Deep Learning, Python, React, R, Linux, Java",83.33,84.1,High Chance
8.0,Infosys,"Ansible, SQL, Communication, Web Development, Supabase, Python, GCP, React, Data Modeling, Java",100.0,89.0,High Chance
8.9,Stripe,"Azure, PyTorch, Docker, Object-Oriented Programming, System Design",14.29,45.0,Medium Chance
9.0,Microsoft,"Distributed Systems, Azure, C#, TypeScript, REST APIs, Cloud, C++, System Design",100.0,94.9,High Chance
7.8,Infosys,"Machine Learning, Transformers, SQL, Communication, Web Development, Kotlin, Cybersecurity",60.0,61.2,Medium Chance
6.1,IBM,"Jest, GitHub Actions, React, Critical Thinking",0.0,19.8,Low Chance
8.8,IBM,"Machine Learning, Data Science, Cloud, Python, Cybersecurity, Linux, Agile, Big Data, Java",100.0,90.0,High Chance
7.3,Salesforce,"Cloud, Vue.js, System Design, R, Jenkins, Node.js",33.33,32.2,Low Chance
9.4,Amazon,"SQL, AWS, Leadership, Microservices, Data Structures, System Design, Cassandra, Kubernetes",85.71,85.4,High Chance
7.4,IBM,"Azure, Ansible, Scikit-Learn, Python, GCP, MongoDB, R, Linux, Flask",33.33,47.2,Medium Chance
8.0,Google,"Redux, TypeScript, Transformers, Prisma, Go, Computer Vision, Python, C++, System Design, Prometheus",42.86,37.8,Low Chance
8.5,Salesforce,"Distributed Systems, SQL, REST APIs, Ruby, Supabase, Cloud, Scikit-Learn, System Design, Serverless",66.67,74.6,High Chance
7.6,OpenAI,"Distributed Systems, Design Patterns, LLMs, Problem Solving, Svelte, Scrum",28.57,25.0,Low Chance
8.3,IBM,"Machine Learning, Data Science, Kotlin, Python, Data Structures, Tailwind CSS, Swift, Redis, Java",66.67,69.7,Medium Chance
9.5,Accenture,"SQL, Prompt Engineering, gRPC, NumPy, Pandas, Supabase, Databricks, Neo4j, Problem Solving, Computer Vision, Tailwind CSS, Django, Agile, Flask, Power BI",60.0,76.8,High Chance
6.7,OpenAI,"Design Patterns, Hugging Face, Deep Learning, Object-Oriented Programming, Prometheus",14.29,17.4,Low Chance
7.1,Wipro,"SQL, Communication, Cloud, Kotlin, Spring Boot",60.0,49.8,Medium Chance
6.0,Infosys,"Machine Learning, Team Collaboration, Spring Boot, Pandas",0.0,18.8,Low Chance
6.0,Adobe,"Java, Serverless, Transformers",0.0,7.5,Low Chance
8.0,Accenture,"Redux, Cloud, Penetration Testing, Problem Solving, Data Structures, Apache Spark, Java",60.0,60.1,Medium Chance
6.0,Google,"Python, Prometheus, C#, Svelte, Cassandra",14.29,14.8,Low Chance
8.5,Salesforce,"REST APIs, Rust, MySQL, Cloud, Hugging Face, Express.js, Swift, Serverless, Big Data, Java",50.0,59.7,Medium Chance
8.3,TCS,"SQL, Event-Driven Architecture, Team Collaboration, Scikit-Learn, JavaScript, Express.js, MongoDB, Grafana",60.0,70.2,Medium Chance
7.5,Apple,"OpenCV, Transformers, PostgreSQL, Problem Solving, Python, Computer Vision, Critical Thinking, Redis",33.33,29.1,Low Chance
8.3,Infosys,"Transformers, SQL, Communication, AWS, Web Development, Swift, Prometheus, Python, Vue.js, Express.js, Angular, Snowflake, Kubernetes, Java",100.0,85.3,High Chance
9.1,Netflix,"Distributed Systems, AWS, Kotlin, Kafka, Python, Microservices, System Design, Kubernetes, Java",100.0,88.0,High Chance
7.4,Meta,"GitHub Actions, Machine Learning, Leadership, JavaScript, Object-Oriented Programming, Flask, Deep Learning",14.29,31.0,Low Chance
7.3,Uber,"Machine Learning, Microservices, System Design, Redis, FastAPI, Java",57.14,39.5,Low Chance
8.4,Google,"Distributed Systems, Algorithms, Python, Data Structures, C++, ETL",71.43,45.3,Medium Chance
6.9,Netflix,"OAuth, Unit Testing, Elasticsearch, Microservices, Serverless, Java",28.57,30.3,Low Chance
6.6,Adobe,"Object-Oriented Programming, Tailwind CSS",0.0,10.5,Low Chance
8.3,Stripe,"Distributed Systems, TypeScript, Transformers, Prompt Engineering, Ruby, PyTorch, Event-Driven Architecture, PostgreSQL, Go, API Design, C++, System Design",100.0,88.1,High Chance
8.9,Salesforce,"Distributed Systems, C#, TypeScript, SQL, REST APIs, Pandas, MySQL, Cloud, Leadership, Object-Oriented Programming, System Design, Tailwind CSS, Data Modeling, GraphQL, Java",100.0,90.2,High Chance
6.4,OpenAI,"TypeScript, Communication, Event-Driven Architecture, PyTorch, LLMs, Python, R, Jest",42.86,31.5,Low Chance
6.9,Infosys,"GitHub Actions, Communication, AWS, Fine-Tuning, Vue.js, Cybersecurity, FastAPI, Power BI, Java",40.0,45.7,Medium Chance
8.8,TCS,"SQL, REST APIs, AWS, gRPC, Team Collaboration, Design Patterns, Problem Solving, JavaScript, Elasticsearch, Critical Thinking, Cybersecurity, Django, Spring Boot, Pandas, Java",100.0,84.7,High Chance
9.9,Oracle,"Machine Learning, SQL, Kafka, Tableau, Angular, Data Structures, Scrum, Linux, Database Design, Django, Spring Boot",66.67,78.8,High Chance
8.9,Apple,"Snowflake, Redux, OAuth, gRPC, Rust, Scikit-Learn, Problem Solving, Python, Microservices, Vue.js, Data Structures, C++, Pytest, Swift, Redis, FastAPI",83.33,86.4,High Chance
9.8,Amazon,"SQL, NumPy, AWS, Leadership, Microservices, System Design, Agile, Java",85.71,86.6,High Chance
7.6,Stripe,"Distributed Systems, TypeScript, Go, PostgreSQL, System Design, Vector Databases",71.43,46.5,Medium Chance
8.6,TCS,"SQL, Cypress, Team Collaboration, Scikit-Learn, Problem Solving, JavaScript, Kubernetes, Airflow, RAG, Data Modeling, Appium, Agile, Java",100.0,86.7,High Chance
9.7,Nvidia,"Communication, Algorithms, PyTorch, CUDA, Computer Vision, Python, Go, React, C++, Data Structures, Jest, Deep Learning",100.0,98.0,High Chance
7.7,TCS,"SQL, Team Collaboration, Python, NLP, Jenkins, Deep Learning",40.0,51.2,Medium Chance
8.4,Accenture,"C#, Transformers, SQL, ASP.NET, MySQL, Cloud, Problem Solving, Python, Airflow, MongoDB, NLP, Terraform, Data Modeling, Agile, Java",100.0,84.5,High Chance
9.1,Apple,"DynamoDB, PHP, CI/CD, Problem Solving, Python, JavaScript, Data Structures, Operating Systems, Swift, Spring Boot",83.33,87.9,High Chance
6.0,Adobe,"OAuth, PostgreSQL, AWS, Rust",0.0,6.7,Low Chance
5.8,IBM,"ASP.NET, Algorithms, Vue.js, Linux, Java",33.33,33.3,Low Chance
6.9,Oracle,"Grafana, LangChain",0.0,12.9,Low Chance
8.3,Stripe,"TypeScript, Ansible, Leadership, Go, Fine-Tuning, RAG, Grafana, Airflow",28.57,43.4,Low Chance
9.9,Uber,"Algorithms, CI/CD, Design Patterns, Go, Kafka, Microservices, Vue.js, Tableau, RAG, System Design, Java",85.71,86.2,High Chance
7.7,Salesforce,"TypeScript, SQL, REST APIs, NumPy, Databricks, Scikit-Learn, RAG, NLP, GraphQL, Airflow",50.0,51.8,Medium Chance
8.7,Microsoft,"Distributed Systems, Azure, C#, TypeScript, ASP.NET, AWS, PyTorch, Computer Vision, Problem Solving, Express.js, C++, System Design, Jest",85.71,81.4,High Chance
9.3,OpenAI,"Distributed Systems, Machine Learning, Transformers, PyTorch, Python, MongoDB, Swift, Deep Learning",71.43,76.7,High Chance
8.1,TCS,"Transformers, SQL, Rust, Team Collaboration, System Design",40.0,49.4,Medium Chance
9.8,Uber,"C#, PHP, OAuth, Algorithms, SQL, AWS, Deep Learning, Kafka, Problem Solving, Microservices, Vue.js, Object-Oriented Programming, System Design, Redis, Prometheus",71.43,84.9,High Chance
7.4,TCS,"PHP, SQL, Prompt Engineering, Cypress, Scikit-Learn, Problem Solving, JavaScript, Prometheus",60.0,53.8,Medium Chance
7.3,TCS,"Event-Driven Architecture, gRPC, Databricks, Neo4j, Problem Solving, JavaScript, Product Management, Cassandra",40.0,42.8,Low Chance
8.4,Apple,"Prompt Engineering, PyTorch, Leadership, Problem Solving, Tableau, ETL, C++, Data Structures, Operating Systems, Swift, Appium",83.33,52.0,Medium Chance
7.8,Oracle,"Azure, GCP, System Design, Apache Spark, Linux, Snowflake, Airflow",16.67,42.3,Low Chance
6.2,Amazon,"AWS, Java, Prisma, Tableau, Data Structures, C++, Deep Learning",42.86,34.4,Low Chance
6.7,Infosys,"Event-Driven Architecture, Big Data, Jest",0.0,21.8,Low Chance
6.6,Netflix,"Pandas, OpenCV, Data Modeling",0.0,18.4,Low Chance
7.9,Apple,"Event-Driven Architecture, Leadership, Kotlin, Data Structures, Swift, Vector Databases",33.33,29.0,Low Chance
8.9,Stripe,"TypeScript, OpenCV, Ruby, Rust, Penetration Testing, Go, Svelte, API Design, Elasticsearch, Microservices, NLP, System Design, Apache Spark, Agile, Big Data, Power BI",71.43,78.1,High Chance
9.7,Apple,"Snowflake, OAuth, LangChain, Problem Solving, Python, Svelte, Tableau, Data Structures, C++, Pytest, R, Data Modeling, Swift, FastAPI",83.33,92.6,High Chance
6.8,Infosys,"PHP, RAG, Event-Driven Architecture",0.0,20.9,Low Chance
5.8,Infosys,"Ansible, Azure, NumPy, Next.js",0.0,13.8,Low Chance
6.9,Wipro,"SQL, Communication, Prisma, Problem Solving, Microservices, Cybersecurity",40.0,45.4,Medium Chance
8.3,Oracle,"Distributed Systems, SQL, REST APIs, MySQL, Cloud, Express.js, Data Structures, Database Design, Vector Databases, Pandas, Java",83.33,78.6,High Chance
6.6,Nvidia,"Big Data, Azure, Product Management",0.0,9.3,Low Chance
6.6,OpenAI,"ASP.NET, Ansible, Algorithms, LLMs, Vector Databases",28.57,24.0,Low Chance
8.3,Stripe,"PostgreSQL, Go, Data Structures, Product Management, System Design",42.86,58.1,Medium Chance
9.6,Apple,"Event-Driven Architecture, Cassandra, PyTorch, Ruby, Kotlin, Hugging Face, Problem Solving, Django, Data Structures, C++, Operating Systems, ETL, Data Modeling, Swift",83.33,88.8,High Chance
6.7,Uber,"REST APIs, Algorithms, Kafka, NLP, Java",42.86,38.3,Low Chance
6.1,Stripe,"Penetration Testing, C#, ASP.NET, Kafka",0.0,15.2,Low Chance
8.8,Salesforce,"TypeScript, SQL, REST APIs, Ruby, Docker, Cloud, LLMs, WebSockets, MongoDB, NLP, System Design, Vector Databases, Deep Learning",83.33,87.7,High Chance
9.3,Meta,"TypeScript, SQL, Communication, Algorithms, Unit Testing, PyTorch, OAuth, Scikit-Learn, Kafka, Python, JavaScript, Fine-Tuning, React, System Design, GraphQL",100.0,93.5,High Chance
8.7,OpenAI,"Machine Learning, PHP, NumPy, Algorithms, LLMs, Python, Kubernetes, MongoDB, Agile, Java",42.86,39.4,Low Chance
6.1,Accenture,"Machine Learning, SQL, Docker, Cloud, Design Patterns, LLMs, Serverless, Agile",60.0,42.7,Low Chance
7.1,Adobe,"ASP.NET, PHP, Java, Design Patterns, Kotlin, Python, GraphQL, Deep Learning",16.67,25.0,Low Chance
7.2,Google,"Machine Learning, PHP, Algorithms, Ruby, Design Patterns, Kafka, Node.js, Redis",28.57,24.6,Low Chance
6.3,TCS,"Team Collaboration, Penetration Testing, Problem Solving, Microservices, Object-Oriented Programming, Grafana, Kubernetes",40.0,39.7,Low Chance
7.0,Google,"Distributed Systems, Transformers, Algorithms, Python, Tableau, Data Structures, Snowflake, Big Data",57.14,36.2,Low Chance
9.1,Salesforce,"GitHub Actions, REST APIs, Event-Driven Architecture, MySQL, Cloud, Kotlin, Express.js, System Design, Java",66.67,75.4,High Chance
8.6,Apple,"Redux, gRPC, PyTorch, Kotlin, Problem Solving, Python, Tableau, ETL, C++, Operating Systems, Swift, Node.js, Vector Databases, Kubernetes, Power BI",83.33,79.9,High Chance
6.2,Infosys,"REST APIs, Agile, Communication, PyTorch, Prisma, Web Development, Penetration Testing, MongoDB, Pandas, Java",60.0,51.9,Medium Chance
8.2,Google,"Express.js, Cybersecurity, Cypress, Java, Computer Vision",0.0,16.4,Low Chance
7.6,IBM,"JWT, Next.js, REST APIs, Data Science, Cloud, Python",50.0,56.4,Medium Chance
8.9,TCS,"Transformers, SQL, Communication, gRPC, Prompt Engineering, MySQL, Scikit-Learn, Problem Solving, JavaScript, Svelte, Kafka, RAG, Linux, Snowflake",60.0,74.5,High Chance
8.1,OpenAI,"Distributed Systems, Machine Learning, Transformers, C#, Algorithms, MySQL, Leadership, Databricks, LLMs, Problem Solving, R, Vector Databases, Big Data, Deep Learning",71.43,43.8,Low Chance
9.0,Netflix,"Distributed Systems, AWS, Go, Kafka, Python, Microservices, Prometheus, React, System Design, Tailwind CSS, GraphQL, Java",100.0,93.2,High Chance
8.7,Stripe,"Distributed Systems, TypeScript, Ruby, Team Collaboration, Go, PostgreSQL, API Design, System Design, Tailwind CSS, Jenkins, Jest",100.0,91.1,High Chance
5.9,Google,"Distributed Systems, Transformers, Algorithms, Python, C++",57.14,33.0,Low Chance
5.5,Salesforce,"Rust, Prompt Engineering",0.0,9.4,Low Chance
6.8,Salesforce,"Kafka, SQL, LangChain, JavaScript, Pandas",16.67,19.7,Low Chance
9.0,Stripe,"Distributed Systems, Ansible, gRPC, JavaScript, Python, Kubernetes",14.29,53.7,Medium Chance
9.0,Salesforce,"TypeScript, SQL, REST APIs, Supabase, Neo4j, Airflow, RAG, System Design, Grafana, Terraform, Java",83.33,81.2,High Chance
8.3,Netflix,"OAuth, Algorithms, AWS, Penetration Testing, Neo4j, Grafana, Django, Java",28.57,41.4,Low Chance
7.3,TCS,"DynamoDB, Event-Driven Architecture, Prisma, Problem Solving, Prometheus",20.0,39.4,Low Chance
7.3,Amazon,"Redux, Rust, Computer Vision, Vue.js, C++, System Design, Serverless",14.29,23.8,Low Chance
8.3,Stripe,"NumPy, Supabase, Design Patterns, Leadership, Go, Critical Thinking, System Design, Swift",28.57,47.8,Medium Chance
9.8,Stripe,"TypeScript, Ruby, Kotlin, Go, PostgreSQL, API Design, Angular, System Design, Spring Boot",85.71,92.7,High Chance
8.4,Accenture,"Azure, SQL, Communication, LangChain, MySQL, Cloud, Big Data, Cybersecurity, Agile, Flask",60.0,58.2,Medium Chance
8.2,Accenture,"GitHub Actions, Machine Learning, SQL, Cloud, Problem Solving, Svelte, JavaScript, Vue.js, MongoDB, Pytest, Terraform, Node.js, Agile, Power BI, Java",100.0,80.5,High Chance
7.3,Uber,"Algorithms, Docker, Kotlin, Neo4j, Kafka, Critical Thinking, Redis, FastAPI, Flask, Java",57.14,43.3,Low Chance
9.0,Microsoft,"Distributed Systems, Azure, TypeScript, C#, Unit Testing, PyTorch, Databricks, Neo4j, Problem Solving, Fine-Tuning, System Design, ETL, Pandas",71.43,80.8,High Chance
8.6,TCS,"Distributed Systems, TypeScript, Problem Solving, JavaScript, Python, Critical Thinking, Object-Oriented Programming, Data Structures, Tailwind CSS, Serverless, Jest, Java",60.0,75.5,High Chance
6.5,IBM,"Fine-Tuning, Databricks, Prometheus, Design Patterns, RAG",0.0,25.4,Low Chance
8.1,Adobe,"C#, Algorithms, UI/UX, Ruby, Supabase, WebSockets, JavaScript, Vue.js, Kubernetes",50.0,56.3,Medium Chance
6.9,Meta,"Computer Vision, Prometheus",0.0,20.5,Low Chance
9.8,IBM,"Communication, Algorithms, Data Science, Cloud, Penetration Testing, Go, Microservices, Scrum, Linux, FastAPI, Power BI, Java",66.67,86.0,High Chance
6.0,Nvidia,"Problem Solving, Team Collaboration, Express.js, Deep Learning",14.29,17.1,Low Chance
8.0,Oracle,"SQL, Event-Driven Architecture, Cloud, Svelte, Data Structures, Linux, Database Design, Pandas, Java",100.0,87.3,High Chance
7.7,Meta,"TypeScript, OpenCV, JavaScript, Python, React, Pytest",57.14,48.7,Medium Chance
8.9,Uber,"OpenCV, Algorithms, Docker, Kafka, Microservices, RAG, System Design, Spring Boot, Deep Learning",57.14,59.7,Medium Chance
7.0,Nvidia,"Transformers, Algorithms, PyTorch, Problem Solving, Computer Vision, Spring Boot, C++, Jest",57.14,32.5,Low Chance
6.7,Infosys,"Django, Redis, Agile, Express.js",0.0,24.2,Low Chance
8.0,TCS,"SQL, AWS, Docker, Team Collaboration, Kotlin, Penetration Testing, Svelte, Problem Solving",60.0,64.3,Medium Chance
8.9,Uber,"Algorithms, Prisma, LangChain, Kotlin, Go, Kafka, Svelte, Microservices, TensorFlow, Problem Solving, Object-Oriented Programming, System Design, Jenkins, Big Data",71.43,75.3,High Chance
6.2,Accenture,"Kubernetes, Elasticsearch, Swift, Azure, TensorFlow, Scikit-Learn",0.0,11.7,Low Chance
6.7,Stripe,"Communication, Computer Vision, API Design, Linux, Django",14.29,26.2,Low Chance
5.6,Nvidia,"LangChain, PyTorch, Problem Solving, Object-Oriented Programming, Pytest, Tailwind CSS, Cassandra, Appium",14.29,13.9,Low Chance
8.1,Microsoft,"Distributed Systems, C#, TypeScript, Azure, Vector Databases, Kotlin, LLMs, C++, System Design, Data Structures, Jest",85.71,81.0,High Chance
8.6,Stripe,"Distributed Systems, TypeScript, OpenCV, Penetration Testing, Go, PostgreSQL, API Design, RAG, Scrum, System Design, Spring Boot, Power BI",85.71,83.9,High Chance
7.0,Google,"Big Data, PostgreSQL, React, PHP, R",0.0,11.6,Low Chance
7.3,Apple,"PHP, Problem Solving, JavaScript, React, Data Structures, Operating Systems, Pytest, Swift",66.67,39.0,Low Chance
8.5,Accenture,"SQL, NumPy, PyTorch, Cloud, JavaScript, NLP, System Design, R, Agile",60.0,74.1,High Chance
5.6,Netflix,"Power BI, Transformers, WebSockets, Cassandra",0.0,7.9,Low Chance
6.7,Adobe,"Leadership, NumPy, Azure, Design Patterns, Prompt Engineering, Appium",0.0,11.2,Low Chance
8.5,Adobe,"REST APIs, NumPy, JavaScript, Python, C++, Apache Spark",50.0,58.2,Medium Chance
8.3,Uber,"Azure, Unit Testing, Team Collaboration, Go, Kafka, Microservices, Object-Oriented Programming, R, Redis",57.14,62.3,Medium Chance
7.9,Apple,"DynamoDB, ETL, Data Structures, C++, Swift, Flask",50.0,33.8,Low Chance
5.2,Microsoft,"Object-Oriented Programming, Power BI, Flask, Cypress, Python",0.0,8.4,Low Chance
7.1,TCS,"Machine Learning, Azure, ASP.NET, OpenCV, Team Collaboration, Critical Thinking, Object-Oriented Programming, System Design, GraphQL, Java",40.0,45.6,Medium Chance
7.6,Uber,"C++, Object-Oriented Programming, Angular, Algorithms",14.29,27.5,Low Chance
7.0,Salesforce,"Tailwind CSS, Transformers, Neo4j, Prometheus",0.0,14.9,Low Chance
5.1,Meta,"Terraform, Design Patterns, Leadership, Data Modeling, Prisma, Supabase",0.0,10.0,Low Chance
8.8,TCS,"SQL, PHP, Team Collaboration, Problem Solving, JavaScript, Kafka, TensorFlow, Microservices, WebSockets, Critical Thinking, Product Management, Java",100.0,89.6,High Chance
9.0,OpenAI,"Distributed Systems, Transformers, Algorithms, PyTorch, LLMs, Python, GCP, Kubernetes, Deep Learning",100.0,94.2,High Chance
8.3,Stripe,"Distributed Systems, TypeScript, Ruby, Unit Testing, PostgreSQL, API Design, Critical Thinking, System Design, Cybersecurity, Deep Learning",85.71,77.7,High Chance
7.4,Infosys,"TypeScript, Communication, Next.js, Web Development, MySQL, Leadership, C++, Cassandra, Node.js, FastAPI, Power BI, Java",60.0,66.4,Medium Chance
7.5,Meta,"Algorithms, Python, JavaScript, Vue.js, React",57.14,39.7,Low Chance
6.8,Nvidia,"OpenCV, Prisma, Scikit-Learn, Python, Express.js, Apache Spark, Data Modeling, FastAPI",14.29,23.5,Low Chance
5.7,Infosys,"REST APIs, WebSockets, Kotlin",0.0,14.9,Low Chance
7.1,Salesforce,"TypeScript, Cloud, Leadership, Cybersecurity, Swift, Spring Boot, Redis, Java",50.0,37.1,Low Chance
7.3,Adobe,"OAuth, Algorithms, UI/UX, Design Patterns, Penetration Testing, Tableau, C++, Jest",50.0,41.2,Low Chance
8.8,Microsoft,"Distributed Systems, C#, TypeScript, Next.js, MySQL, Cloud, Elasticsearch, RAG, C++, Jenkins, Node.js",71.43,77.4,High Chance
8.3,Adobe,"GitHub Actions, Algorithms, UI/UX, Cypress, Team Collaboration, Kotlin, Leadership, JavaScript, Python, GCP, React, C++, Serverless",100.0,87.9,High Chance
8.7,Salesforce,"GitHub Actions, SQL, REST APIs, Communication, Cloud, Scikit-Learn, Python, Vue.js, NLP, System Design, FastAPI",66.67,74.2,High Chance
6.0,Infosys,"GitHub Actions, ASP.NET, OAuth, SQL, LangChain, Design Patterns, Hugging Face, Data Structures",20.0,31.3,Low Chance
7.6,Salesforce,"SQL, PostgreSQL, Express.js, System Design, Java",50.0,53.0,Medium Chance
5.1,Amazon,"GitHub Actions, Communication, AWS, Leadership, Problem Solving, NLP, Scrum, Jenkins, Java",42.86,20.8,Low Chance
6.0,Netflix,"JavaScript, OAuth",0.0,12.5,Low Chance
6.8,Stripe,"Prompt Engineering, Problem Solving, Kotlin, AWS",0.0,12.7,Low Chance
6.6,Microsoft,"C#, OAuth, Team Collaboration, Apache Spark, Django",14.29,24.6,Low Chance
